0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.509836643158859,0.9999999999999998,0.5255988966728415,0.96864750300948,0.9446982528540516,0.613137542718945,0.8364281921071028,0.6994587079923001,0.7059821476318809,0.729965422253603,0.2331197418568415,0.2361803720659654,0.828452367787624,0.8050695143221778,0.9692399027663856
0.9300626015314538,0.4907307922290052,0.6308715769718558,0.6913024461301099,0.8999534397086502,0.7005967501529388,0.5750412417656413,0.8171969223540964,0.8683128547149342,0.9411160186236698,0.9215815306165176,0.8252183514563578,0.8442374874496952,0.6888232482724501,0.9397912651952296
0.8116427378732318,0.7963466299987108,0.7598102441873417,0.7670353031939074,0.7946679845879422,0.5205253202835441,0.7671693868605184,0.7946822466416021,0.7361651925121188,0.8856277250631466,0.7528064636455043,0.8506690137519718,0.9073635527097188,0.8727732376121605,0.8884834419986468
0.6390104573026314,0.4029933526762909,0.3643374917053544,0.6421155537856166,0.7306161218318028,0.6554232559598133,0.6815659998687199,0.5714750749173441,0.535124881917393,0.7828058304035505,0.8959592423235705,0.9299952172021094,0.7120559328089762,0.7308944801550286,0.9654716192899122
1.0,0.2,0.2,0.2,0.2,0.666460053775001,0.7417699490450828,0.6877256264433257,0.7913171367239429,0.8831589311780419,0.7088194581712706,0.7682165632328063,0.7447572528341934,0.9206373961253204,0.7895949778072867
0.4694847815199187,1.0,0.6344880425974008,0.877395765769068,0.6755607862941679,0.4649755636095916,0.8753849847994254,0.6341810357907415,0.9461724353214248,0.5355432113391322,0.6872011510416692,0.3662119991493402,0.8852333996450049,0.7712086643416053,0.5077939064388131
0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.913994190367486,0.9268444023902586,0.8905800853415982,0.913994190367486,0.9268444023902586,0.8905800853415982,0.9563809393874522,0.9821009295501932,0.932457782262232
0.6765754910717671,0.9255417776538504,0.851167516368221,0.5630326433901018,1.0,0.7400923139091699,0.7401084323682897,0.5050334598336373,0.3812841131397273,0.9539997426633396,0.3245652395140742,0.1870608068527475,0.321831577921916,0.1680969561838092,0.9357656968511728
0.495723235135435,0.6304881198131602,0.6454940889271421,0.7948568910397078,0.3682004679550172,0.9002842974794544,0.9319214640948088,0.8095975876843923,0.8793495257275399,0.9371672441237924,0.921994235224771,0.9239009596463345,0.8108312496349864,0.8490216378238902,0.9532948183913904
0.5217732294392976,0.7818099393534658,0.6018766761837444,0.8505351107290947,0.3746444209301832,0.9522060443224708,0.7830189135561313,0.85670816730141,0.5707330889582849,0.870460289951444,0.9316050741296634,0.6334185455645968,0.9220048846287228,0.7436998950955661,0.7634251278162206
0.4,1.0,0.4,0.4,1.0,0.6754485585035239,0.6610811790060643,0.6788398383927714,0.8625199282476009,0.9582024036735416,0.9341694167463632,0.505924519505675,0.9306580459374488,0.4810012267166128,0.4885092220384014
1.0,0.9543730584118868,0.944222123349178,0.6904362142758179,0.5535858896180252,0.9407358558765327,0.9153143981538236,-0.0261671397121744,0.8805754770728039,0.972779953223492,-0.0113042192579859,0.9381047755822322,0.0399016839459603,0.941048551286326,0.1278039525266018
